iter	Passed	Remaining
1497	929793	1925379
1498	930410	1924752
1499	931067	1924205
1500	931667	1923542
1501	932275	1922896
1502	932886	1922255
1503	933546	1921715
1504	934293	1921354
1505	934861	1920625
1506	935496	1920034
1507	936091	1919359
1508	936635	1918582
1509	937549	1918560
1510	938115	1917828
1511	938732	1917200
1512	939347	1916565
1513	939928	1915865
1514	940530	1915205
1515	941124	1914530
1516	941657	1913730
1517	942241	1913035
1518	942872	1912436
1519	943690	1912214
1520	944278	1911528
1521	944822	1910751
1522	945424	1910092
1523	946065	1909512
1524	946681	1908882
1525	947304	1908265
1526	948132	1908062
1527	948728	1907391
1528	949309	1906690
1529	949906	1906021
1530	950614	1905576
1531	951226	1904937
1532	951797	1904215
1533	952512	1903782
1534	953121	1903138
1535	953706	1902445
1536	954277	1901726
1537	954862	1901032
1538	955472	1900389
1539	956085	1899753
1540	956803	1899326
1541	957566	1898986
1542	958160	1898312
1543	958717	1897564
1544	959359	1896986
1545	959944	1896293
1546	960508	1895561
1547	961102	1894886
1548	961870	1894556
1549	962592	1894132
1550	963176	1893440
1551	963783	1892791
1552	964365	1892093
1553	964911	1891325
1554	965483	1890608
1555	966031	1889844
1556	966677	1889274
1557	967297	1888651
1558	967857	1887912
1559	968524	1887380
1560	969109	1886690
1561	969642	1885899
1562	970257	1885267
1563	970806	1884506
1564	971445	1883921
1565	972196	1883552
1566	972828	1882954
1567	973448	1882331
1568	974038	1881652
1569	974632	1880978
1570	975240	1880332
1571	975870	1879729
1572	976456	1879042
1573	977095	1878456
1574	977741	1877884
1575	978358	1877256
1576	978999	1876673
1577	979691	1876190
1578	980368	1875676
1579	980958	1874996
1580	981532	1874286
1581	982215	1873783
1582	982784	1873064
1583	983335	1872310
1584	984118	1871998
1585	984626	1871161
1586	985205	1870462
1587	985894	1869970
1588	986421	1869173
1589	987050	1868566
1590	987706	1868012
1591	988229	1867206
1592	988702	1866308
1593	989263	1865574
1594	989851	1864892
1595	990430	1864193
1596	991089	1863646
1597	991754	1863107
1598	992311	1862367
1599	992975	1861828
1600	993664	1861336
1601	994226	1860605
1602	994815	1859926
1603	995390	1859220
1604	996073	1858715
1605	996770	1858238
1606	997411	1857655
1607	997976	1856930
1608	998522	1856172
1609	999059	1855395
1610	999745	1854897
1611	1000416	1854370
1612	1000976	1853636
1613	1001654	1853122
1614	1002393	1852720
1615	1003075	1852213
1616	1003696	1851592
1617	1004189	1850737
1618	1004770	1850043
1619	1005342	1849332
1620	1006006	1848793
1621	1006637	1848192
1622	1007257	1847569
1623	1007854	1846904
1624	1008381	1846114
1625	1008982	1845458
1626	1009687	1844990
1627	1010320	1844393
1628	1010868	1843640
1629	1011478	1843000
1630	1012095	1842374
1631	1012743	1841802
1632	1013339	1841138
1633	1013938	1840478
1634	1014540	1839824
1635	1015211	1839295
1636	1015841	1838692
1637	1016521	1838178
1638	1017115	1837510
1639	1017816	1837034
1640	1018402	1836352
1641	1018994	1835679
1642	1019626	1835079
1643	1020264	1834489
1644	1020853	1833813
1645	1021502	1833243
1646	1022136	1832645
1647	1022807	1832116
1648	1023435	1831509
1649	1024001	1830790
1650	1024546	1830035
1651	1025169	1829419
1652	1025793	1828803
1653	1026360	1828087
1654	1027000	1827501
1655	1027648	1826930
1656	1028335	1826428
1657	1028895	1825699
1658	1029448	1824959
1659	1030023	1824257
1660	1030679	1823700
1661	1031304	1823088
1662	1031895	1822414
1663	1032536	1821831
1664	1033153	1821204
1665	1033779	1820592
1666	1034432	1820030
1667	1035081	1819458
1668	1035618	1818693
1669	1036170	1817951
1670	1036812	1817369
1671	1037450	1816778
1672	1038211	1816405
1673	1038970	1816026
1674	1039552	1815338
1675	1040207	1814776
1676	1040966	1814397
1677	1041686	1813949
1678	1042303	1813321
1679	1042916	1812688
1680	1043494	1811993
1681	1044073	1811300
1682	1044797	1810858
1683	1045459	1810308
1684	1046064	1809660
1685	1046635	1808954
1686	1047211	1808256
1687	1047898	1807748
1688	1048424	1806964
1689	1048952	1806184
1690	1049472	1805390
1691	1050137	1804846
1692	1050756	1804222
1693	1051290	1803452
1694	1052124	1803198
1695	1052887	1802821
1696	1053462	1802121
1697	1054048	1801441
1698	1054617	1800732
1699	1055294	1800209
1700	1055877	1799523
1701	1056526	1798950
1702	1057180	1798386
1703	1057782	1797733
1704	1058416	1797135
1705	1058992	1796439
1706	1059674	1795921
1707	1060266	1795252
1708	1060857	1794581
1709	1061434	1793885
1710	1062060	1793274
1711	1062625	1792560
1712	1063263	1791968
1713	1063907	1791387
1714	1064592	1790874
1715	1065209	1790247
1716	1065816	1789603
1717	1066521	1789123
1718	1067218	1788630
1719	1067961	1788213
1720	1068539	1787521
1721	1069087	1786778
1722	1069646	1786054
1723	1070289	1785472
1724	1070823	1784705
1725	1071580	1784311
1726	1072239	1783754
1727	1072824	1783074
1728	1073584	1782684
1729	1074218	1782085
1730	1074809	1781414
1731	1075499	1780907
1732	1076136	1780313
1733	1076792	1779750
1734	1077379	1779074
1735	1078011	1778470
1736	1078694	1777951
1737	1079385	1777445
1738	1080108	1776992
1739	1080650	1776241
1740	1081315	1775692
1741	1081902	1775016
1742	1082453	1774280
1743	1083127	1773745
1744	1083800	1773209
1745	1084460	1772652
1746	1084975	1771857
1747	1085555	1771169
1748	1086095	1770415
1749	1086615	1769631
1750	1087229	1768998
1751	1087826	1768338
1752	1088444	1767713
1753	1089067	1767095
1754	1089665	1766437
1755	1090273	1765795
1756	1090970	1765298
1757	1091580	1764660
1758	1092193	1764025
1759	1092732	1763273
1760	1093291	1762551
1761	1093852	1761834
1762	1094522	1761293
1763	1095129	1760650
1764	1095669	1759899
1765	1096162	1759074
1766	1096864	1758583
1767	1097474	1757946
1768	1098007	1757185
1769	1098647	1756593
1770	1099264	1755967
1771	1099942	1755438
1772	1100676	1754998
1773	1101222	1754259
1774	1101836	1753626
1775	1102498	1753071
1776	1102988	1752243
1777	1103614	1751630
1778	1104187	1750935
1779	1104805	1750309
1780	1105337	1749549
1781	1105972	1748951
1782	1106670	1748452
1783	1107240	1747751
1784	1108004	1747356
1785	1108566	1746643
1786	1109231	1746093
1787	1109787	1745369
1788	1110299	1744579
1789	1110960	1744021
1790	1111608	1743444
1791	1112242	1742844
1792	1112872	1742237
1793	1113556	1741716
1794	1114192	1741119
1795	1114872	1740592
1796	1115559	1740074
1797	1116187	1739463
1798	1116787	1738810
1799	1117312	1738042
1800	1117892	1737357
1801	1118491	1736703
1802	1119035	1735963
1803	1119697	1735406
1804	1120243	1734670
1805	1120800	1733951
1806	1121305	1733152
1807	1121997	1732642
1808	1122758	1732238
1809	1123292	1731483
1810	1123892	1730831
1811	1124389	1730020
1812	1124958	1729320
1813	1125578	1728699
1814	1126313	1728255
1815	1126927	1727625
1816	1127547	1727003
1817	1128284	1726560
1818	1128839	1725839
1819	1129399	1725127
1820	1130209	1724794
1821	1130885	1724258
1822	1131515	1723652
1823	1132158	1723065
1824	1132866	1722578
1825	1133490	1721962
1826	1134017	1721199
1827	1134603	1720525
1828	1135296	1720014
1829	1135923	1719403
1830	1136532	1718764
1831	1137143	1718129
1832	1137677	1717378
1833	1138229	1716653
1834	1138843	1716022
1835	1139459	1715396
1836	1140127	1714846
1837	1140722	1714186
1838	1141234	1713402
1839	1141876	1712814
1840	1142505	1712206
1841	1143161	1711638
1842	1143765	1710994
1843	1144343	1710309
1844	1144961	1709685
1845	1145515	1708964
1846	1146003	1708147
1847	1146650	1707566
1848	1147404	1707144
1849	1147987	1706468
1850	1148569	1705789
1851	1149118	1705063
1852	1149725	1704423
1853	1150348	1703806
1854	1150948	1703155
1855	1151506	1702442
1856	1152126	1701822
1857	1152787	1701261
1858	1153412	1700647
1859	1154018	1700006
1860	1154552	1699258
1861	1155098	1698528
1862	1155684	1697856
1863	1156463	1697469
1864	1157068	1696826
1865	1157686	1696203
1866	1158325	1695610
1867	1158877	1694889
1868	1159418	1694152
1869	1160033	1693524
1870	1160752	1693048
1871	1161292	1692310
1872	1161820	1691556
1873	1162423	1690910
1874	1163001	1690228
1875	1163649	1689648
1876	1164279	1689042
1877	1164964	1688516
1878	1165505	1687781
1879	1166140	1687182
1880	1166739	1686530
1881	1167376	1685935
1882	1167959	1685260
1883	1168509	1684539
1884	1169102	1683880
1885	1169696	1683222
1886	1170359	1682663
1887	1171048	1682141
1888	1171683	1681543
1889	1172345	1680982
1890	1172999	1680410
1891	1173659	1679846
1892	1174268	1679210
1893	1174887	1678588
1894	1175519	1677983
1895	1176252	1677525
1896	1176905	1676951
1897	1177598	1676433
1898	1178181	1675760
1899	1178846	1675202
1900	1179469	1674585
1901	1180065	1673930
1902	1180757	1673412
1903	1181284	1672658
1904	1181847	1671958
1905	1182609	1671536
1906	1183309	1671028
1907	1183901	1670368
1908	1184543	1669777
1909	1185152	1669141
1910	1185787	1668541
1911	1186380	1667882
1912	1187054	1667336
1913	1187695	1666745
1914	1188259	1666045
1915	1188841	1665371
1916	1189426	1664701
1917	1189953	1663950
1918	1190474	1663190
1919	1191035	1662486
1920	1191544	1661711
1921	1192079	1660972
1922	1192672	1660313
1923	1193307	1659714
1924	1193954	1659131
1925	1194585	1658526
1926	1195140	1657815
1927	1195857	1657328
1928	1196495	1656734
1929	1197099	1656091
1930	1197725	1655478
1931	1198399	1654932
1932	1199124	1654456
1933	1199664	1653725
1934	1200248	1653055
1935	1201004	1652621
1936	1201535	1651878
1937	1202159	1651262
1938	1202734	1650581
1939	1203234	1649795
1940	1203780	1649074
1941	1204353	1648388
1942	1204947	1647733
1943	1205645	1647219
1944	1206316	1646669
1945	1206910	1646013
1946	1207445	1645276
1947	1208070	1644663
1948	1208814	1644210
1949	1209387	1643526
1950	1209969	1642854
1951	1210618	1642273
1952	1211282	1641712
1953	1211851	1641023
1954	1212383	1640284
1955	1213007	1639668
1956	1213759	1639226
1957	1214297	1638495
1958	1214916	1637873
1959	1215485	1637184
1960	1216098	1636554
1961	1216678	1635880
1962	1217181	1635103
1963	1217827	1634518
1964	1218349	1633766
1965	1218980	1633160
1966	1219615	1632560
1967	1220289	1632013
1968	1220893	1631372
1969	1221501	1630736
1970	1222051	1630021
1971	1222628	1629344
1972	1223317	1628816
1973	1223888	1628130
1974	1224525	1627533
1975	1225142	1626910
1976	1225803	1626343
1977	1226498	1625823
1978	1227103	1625183
1979	1227699	1624531
1980	1228309	1623898
1981	1228959	1623318
1982	1229512	1622609
1983	1230124	1621978
1984	1230741	1621355
1985	1231428	1620823
1986	1232037	1620187
1987	1232700	1619625
1988	1233289	1618964
1989	1233876	1618299
1990	1234498	1617682
1991	1235132	1617080
1992	1235769	1616483
1993	1236325	1615779
1994	1236899	1615099
1995	1237462	1614405
1996	1238140	1613860
1997	1238808	1613303
1998	1239412	1612662
1999	1239984	1611979
2000	1240645	1611412
2001	1241173	1610674
2002	1241687	1609916
2003	1242269	1609246
2004	1242880	1608615
2005	1243529	1608033
2006	1244080	1607324
2007	1244800	1606834
2008	1245560	1606394
2009	1246193	1605791
2010	1246848	1605217
2011	1247491	1604626
2012	1248158	1604067
2013	1248789	1603460
2014	1249417	1602850
2015	1250164	1602393
2016	1250732	1601706
2017	1251369	1601107
2018	1251940	1600425
2019	1252506	1599735
2020	1253118	1599105
2021	1253635	1598354
2022	1254183	1597642
2023	1254905	1597152
2024	1255435	1596418
2025	1256099	1595853
2026	1256689	1595196
2027	1257285	1594545
2028	1257908	1593929
2029	1258507	1593282
2030	1259032	1592542
2031	1259710	1591996
2032	1260493	1591581
2033	1261159	1591020
2034	1261829	1590462
2035	1262333	1589697
2036	1262895	1589004
2037	1263402	1588242
2038	1264020	1587619
2039	1264559	1586897
2040	1265145	1586236
2041	1265832	1585699
2042	1266452	1585080
2043	1267070	1584458
2044	1267836	1584021
2045	1268447	1583389
2046	1269023	1582714
2047	1269632	1582081
2048	1270314	1581538
2049	1270944	1580930
2050	1271623	1580384
2051	1272189	1579697
2052	1272784	1579046
2053	1273371	1578385
2054	1273935	1577695
2055	1274545	1577064
2056	1275138	1576410
2057	1275718	1575741
2058	1276351	1575138
2059	1276968	1574514
2060	1277530	1573822
2061	1278180	1573241
2062	1278826	1572653
2063	1279395	1571970
2064	1280013	1571347
2065	1280583	1570667
2066	1281117	1569942
2067	1281908	1569531
2068	1282633	1569040
2069	1283221	1568382
2070	1283951	1567896
2071	1284643	1567364
2072	1285223	1566695
2073	1285859	1566095
2074	1286531	1565538
2075	1287121	1564881
2076	1287793	1564324
2077	1288318	1563589
2078	1288943	1562975
2079	1289616	1562419
2080	1290302	1561879
2081	1290918	1561255
2082	1291526	1560620
2083	1292210	1560078
2084	1292787	1559405
2085	1293409	1558787
2086	1293983	1558112
2087	1294669	1557572
2088	1295408	1557094
2089	1295997	1556437
2090	1296646	1555852
2091	1297338	1555318
2092	1297985	1554730
2093	1298518	1554004
2094	1299035	1553262
2095	1299612	1552590
2096	1300258	1552001
2097	1300857	1551355
2098	1301538	1550808
2099	1302235	1550280
2100	1302835	1549636
2101	1303461	1549022
2102	1304036	1548349
2103	1304628	1547695
2104	1305259	1547088
2105	1305816	1546394
2106	1306372	1545698
2107	1306994	1545081
2108	1307628	1544477
2109	1308334	1543958
2110	1308907	1543283
2111	1309607	1542757
2112	1310232	1542143
2113	1310960	1541649
2114	1311533	1540974
2115	1312161	1540363
2116	1312814	1539782
2117	1313471	1539205
2118	1314104	1538600
2119	1314688	1537937
2120	1315320	1537331
2121	1315971	1536746
2122	1316684	1536235
2123	1317227	1535525
2124	1317876	1534938
2125	1318511	1534335
2126	1319094	1533672
2127	1319679	1533011
2128	1320214	1532291
2129	1320821	1531656
2130	1321418	1531009
2131	1321985	1530328
2132	1322621	1529727
2133	1323254	1529121
2134	1323992	1528637
2135	1324573	1527972
2136	1325235	1527400
2137	1325867	1526793
2138	1326474	1526158
2139	1327087	1525530
2140	1327665	1524862
2141	1328282	1524238
2142	1329014	1523746
2143	1329635	1523127
2144	1330187	1522428
2145	1330869	1521879
2146	1331448	1521212
2147	1332281	1520835
2148	1332862	1520170
2149	1333543	1519619
2150	1334115	1518944
2151	1334770	1518363
2152	1335304	1517644
2153	1335823	1516909
2154	1336561	1516423
2155	1337155	1515773
2156	1337739	1515112
2157	1338513	1514666
2158	1339065	1513969
2159	1339633	1513290
2160	1340273	1512691
2161	1341002	1512194
2162	1341694	1511655
2163	1342403	1511133
2164	1343177	1510687
2165	1343860	1510136
2166	1344555	1509600
2167	1345093	1508887
2168	1345733	1508288
2169	1346428	1507751
2170	1347105	1507194
2171	1347688	1506531
2172	1348393	1506005
2173	1349011	1505383
2174	1349688	1504825
2175	1350316	1504213
2176	1350927	1503582
2177	1351503	1502911
2178	1352163	1502334
2179	1352905	1501849
2180	1353492	1501191
2181	1354119	1500577
2182	1354656	1499865
2183	1355238	1499201
2184	1355803	1498519
2185	1356502	1497986
2186	1357102	1497343
2187	1357769	1496773
2188	1358393	1496156
2189	1359023	1495546
2190	1359651	1494934
2191	1360359	1494409
2192	1360913	1493715
2193	1361576	1493141
2194	1362205	1492530
2195	1362806	1491888
2196	1363391	1491229
2197	1364013	1490610
2198	1364682	1490042
2199	1365403	1489531
2200	1366024	1488911
2201	1366595	1488236
2202	1367140	1487532
2203	1367713	1486860
2204	1368280	1486182
2205	1368916	1485578
2206	1369609	1485036
2207	1370243	1484430
2208	1370891	1483840
2209	1371471	1483175
2210	1372088	1482550
2211	1372787	1482014
2212	1373406	1481391
2213	1374228	1480989
2214	1374848	1480367
2215	1375493	1479772
2216	1376008	1479038
2217	1376641	1478431
2218	1377312	1477864
2219	1377943	1477255
2220	1378724	1476805
2221	1379279	1476114
2222	1379873	1475465
2223	1380428	1474774
2224	1381060	1474166
2225	1381694	1473559
2226	1382310	1472933
2227	1382966	1472350
2228	1383504	1471641
2229	1384123	1471018
2230	1384769	1470425
2231	1385358	1469771
2232	1386016	1469190
2233	1386604	1468535
2234	1387188	1467874
2235	1387814	1467260
2236	1388443	1466648
2237	1389120	1466087
2238	1389740	1465465
2239	1390280	1464760
2240	1390903	1464141
2241	1391693	1463699
2242	1392334	1463099
2243	1392974	1462499
2244	1393650	1461936
2245	1394200	1461241
2246	1394863	1460664
2247	1395682	1460250
2248	1396225	1459549
2249	1396792	1458872
2250	1397439	1458278
2251	1398194	1457797
2252	1398799	1457160
2253	1399318	1456434
2254	1399929	1455802
2255	1400554	1455186
2256	1401154	1454543
2257	1401967	1454122
2258	1402536	1453447
2259	1403069	1452735
2260	1403737	1452164
2261	1404330	1451514
2262	1404872	1450811
2263	1405464	1450161
2264	1406183	1449641
2265	1406756	1448972
2266	1407433	1448408
2267	1408109	1447844
2268	1408774	1447268
2269	1409592	1446850
2270	1410235	1446252
2271	1410987	1445765
2272	1411617	1445153
2273	1412286	1444581
2274	1412904	1443956
2275	1413503	1443314
2276	1414025	1442591
2277	1414637	1441961
2278	1415269	1441351
2279	1415815	1440654
2280	1416413	1440009
2281	1417036	1439390
2282	1417631	1438743
2283	1418207	1438076
2284	1418984	1437614
2285	1419614	1437002
2286	1420309	1436455
2287	1420992	1435898
2288	1421558	1435221
2289	1422148	1434569
2290	1422684	1433862
2291	1423433	1433370
2292	1424010	1432704
2293	1424704	1432156
2294	1425366	1431577
2295	1425967	1430936
2296	1426609	1430336
2297	1427240	1429725
2298	1427866	1429108
2299	1428447	1428447
2300	1429082	1427840
2301	1429727	1427243
2302	1430265	1426538
2303	1430889	1425921
2304	1431519	1425309
2305	1432156	1424703
2306	1432725	1424030
2307	1433241	1423305
2308	1433823	1422645
2309	1434443	1422024
2310	1435050	1421389
2311	1435661	1420758
2312	1436352	1420206
2313	1437075	1419686
2314	1437707	1419076
2315	1438280	1418408
2316	1438844	1417730
2317	1439416	1417061
2318	1440205	1416605
2319	1440839	1415997
2320	1441440	1415356
2321	1442021	1414696
2322	1442584	1414018
2323	1443107	1413301
2324	1443746	1412697
2325	1444275	1411987
2326	1444987	1411455
2327	1445573	1410800
2328	1446194	1410179
2329	1446825	1409568
2330	1447421	1408923
2331	1448075	1408334
2332	1448842	1407855
2333	1449605	1407372
2334	1450265	1406788
2335	1451028	1406305
2336	1451613	1405648
2337	1452227	1405020
2338	1452787	1404340
2339	1453340	1403653
2340	1453876	1402949
2341	1454546	1402376
2342	1455089	1401680
2343	1455873	1401216
2344	1456491	1400591
2345	1457014	1399876
2346	1457637	1399257
2347	1458294	1398670
2348	1458889	1398025
2349	1459504	1397397
2350	1460144	1396794
2351	1460743	1396153
2352	1461261	1395433
2353	1461806	1394739
2354	1462483	1394172
2355	1463172	1393616
2356	1463719	1392924
2357	1464288	1392254
2358	1464878	1391603
2359	1465425	1390912
2360	1466031	1390277
2361	1466756	1389755
2362	1467479	1389230
2363	1468203	1388706
2364	1468860	1388119
2365	1469475	1387492
2366	1470169	1386940
2367	1470827	1386354
2368	1471517	1385797
2369	1472172	1385208
2370	1472896	1384683
2371	1473475	1384022
2372	1474154	1383455
2373	1474753	1382814
2374	1475326	1382147
2375	1475907	1381488
2376	1476534	1380873
2377	1477297	1380385
2378	1477921	1379766
2379	1478510	1379114
2380	1479139	1378500
2381	1479800	1377916
2382	1480491	1377359
2383	1481021	1376654
2384	1481625	1376016
2385	1482306	1375451
2386	1482981	1374879
2387	1483695	1374344
2388	1484319	1373725
2389	1484921	1373086
2390	1485483	1372410
2391	1486046	1371735
2392	1486822	1371256
2393	1487474	1370663
2394	1488073	1370021
2395	1488647	1369356
2396	1489320	1368783
2397	1489957	1368176
2398	1490572	1367549
2399	1491313	1367037
2400	1491925	1366407
2401	1492502	1365745
2402	1493049	1365056
2403	1493629	1364397
2404	1494245	1363770
2405	1494796	1363085
2406	1495388	1362437
2407	1495981	1361790
2408	1496761	1361313
2409	1497422	1360728
2410	1498067	1360128
2411	1498655	1359476
2412	1499321	1358896
2413	1499929	1358262
2414	1500554	1357644
2415	1501177	1357024
2416	1501792	1356397
2417	1502395	1355759
2418	1503135	1355245
2419	1503740	1354608
2420	1504347	1353974
2421	1504950	1353337
2422	1505646	1352782
2423	1506219	1352118
2424	1506781	1351442
2425	1507379	1350801
2426	1507935	1350120
2427	1508614	1349551
2428	1509317	1349002
2429	1509857	1348308
2430	1510448	1347660
2431	1511018	1346993
2432	1511546	1346289
2433	1512152	1345654
2434	1512722	1344987
2435	1513349	1344371
2436	1513908	1343694
2437	1514552	1343094
2438	1515166	1342466
2439	1515848	1341898
2440	1516448	1341258
2441	1517059	1340628
2442	1517754	1340072
2443	1518281	1339367
2444	1518980	1338815
2445	1519708	1338288
2446	1520316	1337654
2447	1520959	1337052
2448	1521530	1336386
2449	1522144	1335759
2450	1522782	1335153
2451	1523338	1334474
2452	1523954	1333848
2453	1524560	1333213
2454	1525226	1332631
2455	1525910	1332065
2456	1526510	1331425
2457	1527094	1330771
2458	1527735	1330167
2459	1528394	1329578
2460	1529034	1328973
2461	1529606	1328309
2462	1530266	1327722
2463	1530869	1327084
2464	1531549	1326514
2465	1532229	1325943
2466	1532783	1325264
2467	1533382	1324623
2468	1534141	1324121
2469	1534723	1323466
2470	1535304	1322810
2471	1535971	1322227
2472	1536663	1321667
2473	1537353	1321104
2474	1537935	1320449
2475	1538547	1319820
2476	1539090	1319131
2477	1539708	1318507
2478	1540241	1317810
2479	1540879	1317203
2480	1541416	1316510
2481	1542022	1315875
2482	1542599	1315216
2483	1543180	1314561
2484	1543726	1313875
2485	1544385	1313286
2486	1545083	1312730
2487	1545750	1312148
2488	1546500	1311636
2489	1547103	1310999
2490	1547777	1310422
2491	1548399	1309801
2492	1549032	1309190
2493	1549719	1308624
2494	1550376	1308032
2495	1550921	1307347
2496	1551521	1306707
2497	1552100	1306050
2498	1552731	1305437
2499	1553309	1304780
2500	1553867	1304105
2501	1554540	1303527
2502	1555153	1302899
2503	1555783	1302285
2504	1556427	1301683
2505	1557057	1301068
2506	1557643	1300417
2507	1558245	1299780
2508	1558867	1299160
2509	1559402	1298466
2510	1560006	1297830
2511	1560590	1297179
2512	1561281	1296615
2513	1561956	1296038
2514	1562472	1295330
2515	1563060	1294681
2516	1563714	1294087
2517	1564480	1293585
2518	1565120	1292979
2519	1565847	1292445
2520	1566416	1291780
2521	1567018	1291143
2522	1567709	1290580
2523	1568385	1290003
2524	1569044	1289413
2525	1569606	1288743
2526	1570266	1288152
2527	1570884	1287529
2528	1571543	1286938
2529	1572207	1286351
2530	1572788	1285697
2531	1573417	1285082
2532	1573941	1284381
2533	1574503	1283711
2534	1575150	1283111
2535	1575783	1282498
2536	1576402	1281875
2537	1576977	1281216
2538	1577630	1280620
2539	1578364	1280091
2540	1579022	1279499
2541	1579571	1278819
2542	1580219	1278218
2543	1580787	1277554
2544	1581415	1276938
2545	1582012	1276297
2546	1582662	1275699
2547	1583215	1275022
2548	1583894	1274448
2549	1584453	1273776
2550	1585082	1273160
2551	1585667	1272510
2552	1586220	1271834
2553	1586816	1271192
2554	1587406	1270546
2555	1588156	1270028
2556	1588811	1269434
2557	1589420	1268802
2558	1589959	1268115
2559	1590578	1267491
2560	1591142	1266825
2561	1591743	1266187
2562	1592426	1265615
2563	1593158	1265082
2564	1593715	1264410
2565	1594321	1263776
2566	1594931	1263146
2567	1595571	1262539
2568	1596208	1261930
2569	1596774	1261265
2570	1597438	1260678
2571	1598053	1260051
2572	1598613	1259381
2573	1599196	1258730
2574	1599834	1258122
2575	1600464	1257507
2576	1601042	1256852
2577	1601656	1256225
2578	1602216	1255556
2579	1602959	1255030
2580	1603459	1254314
2581	1604022	1253647
2582	1604690	1253062
2583	1605390	1252503
2584	1606044	1251907
2585	1606648	1251272
2586	1607243	1250630
2587	1607818	1249973
2588	1608456	1249364
2589	1609040	1248715
2590	1609784	1248188
2591	1610353	1247527
2592	1610919	1246863
2593	1611542	1246242
2594	1612182	1245636
2595	1612716	1244947
2596	1613391	1244367
2597	1614029	1243759
2598	1614642	1243131
2599	1615271	1242516
2600	1615805	1241828
2601	1616439	1241216
2602	1617062	1240597
2603	1617642	1239944
2604	1618401	1239428
2605	1619029	1238812
2606	1619632	1238177
2607	1620222	1237531
2608	1620854	1236918
2609	1621522	1236333
2610	1622073	1235658
2611	1622725	1235060
2612	1623440	1234510
2613	1624062	1233890
2614	1624662	1233252
2615	1625351	1232682
2616	1625921	1232022
2617	1626559	1231413
2618	1627075	1230712
2619	1627736	1230121
2620	1628402	1229534
2621	1629016	1228906
2622	1629736	1228360
2623	1630319	1227710
2624	1631007	1227138
2625	1631618	1226509
2626	1632258	1225902
2627	1632873	1225276
2628	1633461	1224630
2629	1634018	1223960
2630	1634548	1223271
2631	1635166	1222647
2632	1635925	1222128
2633	1636527	1221493
2634	1637184	1220898
2635	1637809	1220280
2636	1638415	1219647
2637	1638901	1218925
2638	1639546	1218321
2639	1640193	1217719
2640	1640813	1217097
2641	1641421	1216465
2642	1642082	1215873
2643	1642688	1215241
2644	1643309	1214620
2645	1643903	1213978
2646	1644481	1213325
2647	1645183	1212763
2648	1645838	1212167
2649	1646407	1211507
2650	1647051	1210902
2651	1647577	1210211
2652	1648164	1209564
2653	1648806	1208959
2654	1649456	1208359
2655	1650042	1207712
2656	1650751	1207155
2657	1651350	1206517
2658	1651932	1205867
2659	1652541	1205236
2660	1653130	1204592
2661	1653798	1204004
2662	1654504	1203445
2663	1655174	1202859
2664	1655773	1202222
2665	1656445	1201637
2666	1657021	1200983
2667	1657609	1200337
2668	1658436	1199865
2669	1659066	1199250
2670	1659752	1198675
2671	1660406	1198077
2672	1661055	1197476
2673	1661719	1196885
2674	1662354	1196273
2675	1662967	1195646
2676	1663552	1194998
2677	1664139	1194352
2678	1664775	1193741
2679	1665324	1193068
2680	1665970	1192464
2681	1666545	1191809
2682	1667145	1191173
2683	1667817	1190588
2684	1668589	1190073
2685	1669254	1189483
2686	1669919	1188893
2687	1670557	1188283
2688	1671156	1187646
2689	1671857	1187080
2690	1672453	1186441
2691	1673026	1185785
2692	1673714	1185211
2693	1674314	1184574
2694	1675028	1184018
2695	1675689	1183424
2696	1676396	1182863
2697	1676936	1182184
2698	1677595	1181588
2699	1678187	1180946
2700	1678835	1180343
2701	1679436	1179707
2702	1680081	1179103
2703	1680650	1178443
2704	1681228	1177791
2705	1682019	1177289
2706	1682623	1176655
2707	1683188	1175994
2708	1683803	1175368
2709	1684644	1174899
2710	1685239	1174259
2711	1685879	1173650
2712	1686541	1173056
2713	1687130	1172412
2714	1687769	1171803
2715	1688405	1171191
2716	1689072	1170600
2717	1689619	1169928
2718	1690201	1169278
2719	1690858	1168681
2720	1691473	1168055
2721	1692153	1167473
2722	1692760	1166842
2723	1693389	1166225
2724	1694064	1165640
2725	1694595	1164957
2726	1695179	1164308
2727	1695934	1163779
2728	1696462	1163093
2729	1696926	1162363
2730	1697639	1161804
2731	1698234	1161164
2732	1698806	1160509
2733	1699421	1159883
2734	1699977	1159217
2735	1700612	1158604
2736	1701199	1157959
2737	1701783	1157312
2738	1702456	1156725
2739	1703150	1156153
2740	1703721	1155497
2741	1704528	1155001
2742	1705275	1154464
2743	1706047	1153944
2744	1706634	1153299
2745	1707226	1152657
2746	1707903	1152073
2747	1708510	1151441
2748	1709103	1150800
2749	1709816	1150239
2750	1710347	1149557
2751	1710902	1148891
2752	1711414	1148195
2753	1711980	1147536
2754	1712563	1146888
2755	1713109	1146216
2756	1713727	1145592
2757	1714490	1145065
2758	1715113	1144445
2759	1715791	1143861
2760	1716412	1143239
2761	1716997	1142592
2762	1717577	1141943
2763	1718328	1141407
2764	1719005	1140822
2765	1719622	1140197
2766	1720234	1139570
2767	1720795	1138907
2768	1721399	1138274
2769	1721995	1137636
2770	1722615	1137013
2771	1723244	1136396
2772	1723952	1135831
2773	1724596	1135224
2774	1725221	1134605
2775	1725807	1133959
2776	1726297	1133251
2777	1726863	1132594
2778	1727511	1131989
