iter	Logloss
1515	0.2398425809
1516	0.2398402721
1517	0.2398380719
1518	0.2398359532
1519	0.2398345679
1520	0.2398322048
1521	0.2398312541
1522	0.2398289453
1523	0.2398271526
1524	0.2398254142
1525	0.2398234585
1526	0.2398217744
1527	0.2398199273
1528	0.2398165592
1529	0.2398146034
1530	0.2398133811
1531	0.2398119415
1532	0.2398095512
1533	0.2398079215
1534	0.2398070251
1535	0.239805341
1536	0.2398031408
1537	0.2398024889
1538	0.2398008592
1539	0.2397980886
1540	0.2397965403
1541	0.2397953995
1542	0.2397945303
1543	0.239793471
1544	0.2397915153
1545	0.2397905646
1546	0.2397891521
1547	0.2397876853
1548	0.2397855123
1549	0.2397833393
1550	0.2397820898
1551	0.2397810848
1552	0.2397799712
1553	0.2397784772
1554	0.2397772006
1555	0.2397750276
1556	0.2397729904
1557	0.2397716594
1558	0.2397708717
1559	0.2397692691
1560	0.2397686715
1561	0.2397663355
1562	0.2397651404
1563	0.2397637551
1564	0.2397620982
1565	0.2397602783
1566	0.23975873
1567	0.2397575349
1568	0.2397557421
1569	0.2397541395
1570	0.2397520209
1571	0.2397497664
1572	0.2397465069
1573	0.2397454204
1574	0.239743193
1575	0.2397411558
1576	0.2397395804
1577	0.2397387384
1578	0.2397375975
1579	0.2397360764
1580	0.2397337405
1581	0.2397310242
1582	0.2397302908
1583	0.2397287425
1584	0.2397268683
1585	0.2397259176
1586	0.239724478
1587	0.2397221149
1588	0.2397213
1589	0.2397180948
1590	0.2397163564
1591	0.2397144822
1592	0.2397130426
1593	0.239711603
1594	0.2397095658
1595	0.2397086694
1596	0.2397062519
1597	0.2397049481
1598	0.2397035085
1599	0.2397016071
1600	0.2397003576
1601	0.2396981846
1602	0.2396961203
1603	0.2396954684
1604	0.2396931052
1605	0.2396914212
1606	0.2396889765
1607	0.23968789
1608	0.2396863689
1609	0.2396846033
1610	0.2396834354
1611	0.2396814797
1612	0.2396803388
1613	0.2396793066
1614	0.2396780572
1615	0.2396774053
1616	0.2396762373
1617	0.2396736297
1618	0.239671674
1619	0.2396697454
1620	0.2396677897
1621	0.239665997
1622	0.2396651006
1623	0.239662819
1624	0.2396608089
1625	0.2396594508
1626	0.2396574408
1627	0.2396560283
1628	0.2396536923
1629	0.2396521984
1630	0.2396508131
1631	0.2396499439
1632	0.2396485314
1633	0.2396463584
1634	0.239645109
1635	0.239643615
1636	0.2396420396
1637	0.2396413062
1638	0.2396400296
1639	0.2396367972
1640	0.2396352489
1641	0.2396332118
1642	0.2396313104
1643	0.2396292732
1644	0.2396277521
1645	0.2396259865
1646	0.2396240308
1647	0.2396232431
1648	0.2396207985
1649	0.2396190329
1650	0.2396174575
1651	0.2396155832
1652	0.2396133831
1653	0.2396098248
1654	0.2396084938
1655	0.239606864
1656	0.2396055602
1657	0.2396035231
1658	0.2396020834
1659	0.2396005895
1660	0.2395984165
1661	0.2395966781
1662	0.2395951027
1663	0.2395914085
1664	0.2395891269
1665	0.2395874428
1666	0.2395863835
1667	0.2395851068
1668	0.2395834771
1669	0.2395813584
1670	0.2395796743
1671	0.2395780446
1672	0.2395765234
1673	0.2395756814
1674	0.2395741331
1675	0.2395719873
1676	0.2395700044
1677	0.2395685105
1678	0.2395666906
1679	0.2395650608
1680	0.2395625347
1681	0.239560905
1682	0.2395587048
1683	0.2395566133
1684	0.2395547119
1685	0.2395519956
1686	0.2395505289
1687	0.2395475953
1688	0.2395459927
1689	0.2395447704
1690	0.2395427875
1691	0.2395406417
1692	0.2395393922
1693	0.2395375995
1694	0.2395362957
1695	0.2395344215
1696	0.2395327917
1697	0.2395324657
1698	0.2395312434
1699	0.2395290433
1700	0.2395280654
1701	0.2395262727
1702	0.2395242898
1703	0.2395223613
1704	0.2395202697
1705	0.2395186943
1706	0.2395173362
1707	0.2395151632
1708	0.2395135334
1709	0.2395123383
1710	0.239510953
1711	0.239509785
1712	0.2395084269
1713	0.2395070144
1714	0.2395062267
1715	0.2395056834
1716	0.2395036734
1717	0.2395021251
1718	0.2395008757
1719	0.2394981866
1720	0.2394968284
1721	0.2394940307
1722	0.2394925911
1723	0.2394911515
1724	0.2394900921
1725	0.2394887068
1726	0.2394871314
1727	0.2394855288
1728	0.2394838991
1729	0.2394826496
1730	0.2394802593
1731	0.2394780591
1732	0.239475696
1733	0.2394740662
1734	0.2394728982
1735	0.2394710783
1736	0.2394697474
1737	0.2394688238
1738	0.2394672484
1739	0.239465347
1740	0.2394629839
1741	0.2394617887
1742	0.2394585835
1743	0.2394571982
1744	0.2394557315
1745	0.2394549437
1746	0.2394527979
1747	0.2394511681
1748	0.2394500816
1749	0.2394476913
1750	0.2394464419
1751	0.2394448121
1752	0.2394430194
1753	0.2394396241
1754	0.2394378042
1755	0.2394360114
1756	0.2394341372
1757	0.2394323716
1758	0.2394315568
1759	0.2394303888
1760	0.2394285146
1761	0.2394265317
1762	0.2394242772
1763	0.239422566
1764	0.2394211535
1765	0.2394196324
1766	0.2394177853
1767	0.2394162642
1768	0.2394143085
1769	0.23941238
1770	0.2394111577
1771	0.2394097995
1772	0.2394078438
1773	0.239405698
1774	0.2394037151
1775	0.2394026558
1776	0.2394011618
1777	0.2393995864
1778	0.2393983913
1779	0.2393965442
1780	0.2393952947
1781	0.2393938008
1782	0.2393925513
1783	0.239391166
1784	0.2393899165
1785	0.2393889658
1786	0.2393871188
1787	0.2393858421
1788	0.2393843754
1789	0.2393829358
1790	0.2393814146
1791	0.2393795948
1792	0.2393776119
1793	0.2393739449
1794	0.2393726683
1795	0.2393703323
1796	0.2393685939
1797	0.2393665296
1798	0.2393644924
1799	0.2393628898
1800	0.2393613958
1801	0.2393595488
1802	0.2393583536
1803	0.239356588
1804	0.2393547138
1805	0.2393536545
1806	0.2393512642
1807	0.2393497159
1808	0.239348385
1809	0.2393471626
1810	0.2393450983
1811	0.2393433599
1812	0.2393416215
1813	0.2393410511
1814	0.2393383891
1815	0.239336868
1816	0.239334858
1817	0.2393326035
1818	0.2393312182
1819	0.2393301317
1820	0.2393286106
1821	0.2393259487
1822	0.239324835
1823	0.2393239658
1824	0.2393209507
1825	0.2393188049
1826	0.2393166862
1827	0.2393155726
1828	0.2393129378
1829	0.2393114438
1830	0.2393090807
1831	0.2393079127
1832	0.2393056582
1833	0.239304789
1834	0.2393026432
1835	0.2393012307
1836	0.2393000899
1837	0.2392984873
1838	0.2392971563
1839	0.2392968032
1840	0.2392947389
1841	0.2392927288
1842	0.2392901755
1843	0.2392890347
1844	0.2392874864
1845	0.2392858295
1846	0.2392844171
1847	0.2392828145
1848	0.2392817551
1849	0.2392806686
1850	0.2392796908
1851	0.2392784956
1852	0.2392771375
1853	0.2392752361
1854	0.239273552
1855	0.2392725199
1856	0.2392713247
1857	0.239270863
1858	0.2392695591
1859	0.239268201
1860	0.2392666528
1861	0.2392646699
1862	0.2392627957
1863	0.2392622253
1864	0.2392605683
1865	0.2392580422
1866	0.2392570372
1867	0.2392552173
1868	0.2392545926
1869	0.23925299
1870	0.239250817
1871	0.239249486
1872	0.2392482637
1873	0.2392472858
1874	0.2392450585
1875	0.2392424781
1876	0.239240957
1877	0.2392392457
1878	0.2392373715
1879	0.2392353343
1880	0.239233786
1881	0.2392327267
1882	0.2392304179
1883	0.2392291956
1884	0.2392258546
1885	0.2392249039
1886	0.2392232741
1887	0.2392221061
1888	0.2392211554
1889	0.2392186836
1890	0.2392168637
1891	0.2392139573
1892	0.2392115127
1893	0.239209557
1894	0.2392078729
1895	0.2392063247
1896	0.2392041245
1897	0.2392016799
1898	0.2392002674
1899	0.2391971709
1900	0.2391964646
1901	0.23919402
1902	0.2391921458
1903	0.2391898641
1904	0.2391883159
1905	0.2391860885
1906	0.2391840514
1907	0.2391831007
1908	0.2391812536
1909	0.2391799498
1910	0.2391782929
1911	0.2391763643
1912	0.2391741913
1913	0.2391725344
1914	0.2391707417
1915	0.2391691391
1916	0.2391677538
1917	0.2391670747
1918	0.239165282
1919	0.239164277
1920	0.2391628102
1921	0.2391610718
1922	0.2391604742
1923	0.2391589531
1924	0.2391572419
1925	0.2391552862
1926	0.2391547973
1927	0.2391528415
1928	0.2391512118
1929	0.2391488758
1930	0.2391471102
1931	0.2391439322
1932	0.2391421395
1933	0.2391409443
1934	0.2391389343
1935	0.2391376033
1936	0.2391361637
1937	0.239135213
1938	0.2391336919
1939	0.239132035
1940	0.2391309757
1941	0.2391291558
1942	0.2391275532
1943	0.2391256518
1944	0.2391240764
1945	0.2391226911
1946	0.2391210613
1947	0.2391195131
1948	0.2391182907
1949	0.2391167968
1950	0.2391150584
1951	0.2391130212
1952	0.2391112556
1953	0.2391090826
1954	0.2391077517
1955	0.2391063664
1956	0.239104139
1957	0.2391022648
1958	0.2391010697
1959	0.2390993313
1960	0.2390977015
1961	0.2390959903
1962	0.2390944148
1963	0.2390930295
1964	0.2390916714
1965	0.2390901775
1966	0.2390892268
1967	0.2390876785
1968	0.2390860759
1969	0.2390846635
1970	0.2390834683
1971	0.2390819472
1972	0.2390802903
1973	0.2390770308
1974	0.2390748849
1975	0.2390744232
1976	0.2390723588
1977	0.2390711093
1978	0.23907005
1979	0.2390685561
1980	0.2390666547
1981	0.239064862
1982	0.2390629606
1983	0.239061358
1984	0.2390598912
1985	0.2390584516
1986	0.239056523
1987	0.2390550291
1988	0.239053508
1989	0.2390521499
1990	0.2390509819
1991	0.2390495423
1992	0.2390480483
1993	0.239046663
1994	0.2390463642
1995	0.2390443542
1996	0.2390430776
1997	0.2390412848
1998	0.2390395193
1999	0.2390377265
2000	0.2390365042
2001	0.239035635
2002	0.2390338151
2003	0.2390315063
2004	0.2390300395
2005	0.2390283826
2006	0.2390261553
2007	0.2390244712
2008	0.2390225427
2009	0.2390205598
2010	0.2390193646
2011	0.239018251
2012	0.2390173818
2013	0.2390151001
2014	0.2390133345
2015	0.239011732
2016	0.23900907
2017	0.2390073859
2018	0.2390066526
2019	0.2390051314
2020	0.2390030943
2021	0.2390011929
2022	0.2389994816
2023	0.2389976617
2024	0.2389962764
2025	0.2389946195
2026	0.2389929898
2027	0.238991197
2028	0.2389890784
2029	0.2389879647
2030	0.2389863621
2031	0.2389849496
2032	0.2389826952
2033	0.2389806308
2034	0.2389786751
2035	0.2389777787
2036	0.2389759045
2037	0.2389750625
2038	0.2389738945
2039	0.2389725364
2040	0.2389709338
2041	0.2389688422
2042	0.2389674569
2043	0.2389662075
2044	0.2389637085
2045	0.2389624319
2046	0.2389615355
2047	0.2389600959
2048	0.2389584661
2049	0.2389575969
2050	0.2389561573
2051	0.2389548264
2052	0.2389535225
2053	0.2389532238
2054	0.2389522187
2055	0.2389511866
2056	0.2389473566
2057	0.23894608
2058	0.2389441515
2059	0.238941897
2060	0.2389408919
2061	0.2389389362
2062	0.2389379584
2063	0.238937225
2064	0.2389353779
2065	0.2389336124
2066	0.2389322814
2067	0.23893038
2068	0.2389289676
2069	0.2389280712
2070	0.2389260612
2071	0.2389248117
2072	0.2389227473
2073	0.2389205743
2074	0.238918673
2075	0.2389165271
2076	0.2389152233
2077	0.2389126972
2078	0.2389105513
2079	0.2389091389
2080	0.2389074548
2081	0.2389059337
2082	0.2389038965
2083	0.238901479
2084	0.2389000123
2085	0.2388991431
2086	0.2388977849
2087	0.2388963453
2088	0.2388946884
2089	0.2388921623
2090	0.2388886311
2091	0.2388867569
2092	0.2388851
2093	0.2388836332
2094	0.238881596
2095	0.238880428
2096	0.2388780921
2097	0.2388758919
2098	0.2388742893
2099	0.2388728225
2100	0.2388718175
2101	0.2388707853
2102	0.2388691284
2103	0.238867716
2104	0.2388669554
2105	0.238866059
2106	0.2388641577
2107	0.2388626637
2108	0.2388604636
2109	0.2388590511
2110	0.2388576386
2111	0.2388566065
2112	0.238855357
2113	0.2388526407
2114	0.2388515271
2115	0.2388489466
2116	0.2388479144
2117	0.2388458229
2118	0.2388443018
2119	0.2388428894
2120	0.2388412868
2121	0.2388395212
2122	0.2388373754
2123	0.2388357184
2124	0.2388336812
2125	0.238831807
2126	0.2388301773
2127	0.2388285475
2128	0.2388267005
2129	0.2388256683
2130	0.2388243373
2131	0.2388230607
2132	0.2388215396
2133	0.2388200456
2134	0.2388183616
2135	0.2388162429
2136	0.2388147489
2137	0.2388136353
2138	0.2388116252
2139	0.238809751
2140	0.2388081213
2141	0.2388043728
2142	0.2388032048
2143	0.2388014664
2144	0.2387998095
2145	0.2387982341
2146	0.2387964414
2147	0.2387941869
2148	0.2387923941
2149	0.238791199
2150	0.2387886457
2151	0.2387874777
2152	0.2387861467
2153	0.2387846528
2154	0.2387829959
2155	0.2387811488
2156	0.2387791388
2157	0.2387780251
2158	0.238775825
2159	0.2387750916
2160	0.238773163
2161	0.2387717777
2162	0.2387708542
2163	0.238769143
2164	0.2387674046
2165	0.2387656933
2166	0.238764471
2167	0.2387627326
2168	0.2387606682
2169	0.2387589842
2170	0.238757626
2171	0.2387543394
2172	0.2387526553
2173	0.2387507539
2174	0.2387492056
2175	0.2387479018
2176	0.2387462449
2177	0.2387452399
2178	0.2387439633
2179	0.2387417359
2180	0.2387393185
2181	0.2387379603
2182	0.2387362491
2183	0.2387336958
2184	0.2387324463
2185	0.2387311154
2186	0.2387291325
2187	0.2387278015
2188	0.23872571
2189	0.2387247321
2190	0.2387229394
2191	0.2387201417
2192	0.2387189465
2193	0.2387173983
2194	0.2387161488
2195	0.2387147635
2196	0.2387140301
2197	0.2387119929
2198	0.2387104718
2199	0.2387089779
2200	0.2387060171
2201	0.238704496
2202	0.2387024317
2203	0.2387007204
2204	0.2386992265
2205	0.2386975152
2206	0.2386965917
2207	0.2386953694
2208	0.2386939841
2209	0.238692789
2210	0.2386913493
2211	0.2386896653
2212	0.2386884701
2213	0.2386860798
2214	0.2386847488
2215	0.238683608
2216	0.2386818968
2217	0.2386804571
2218	0.2386787731
2219	0.2386765457
2220	0.2386747258
2221	0.2386723627
2222	0.2386698637
2223	0.2386686143
2224	0.2386666586
2225	0.2386641053
2226	0.2386625298
2227	0.2386614705
2228	0.2386601124
2229	0.2386586184
2230	0.238657885
2231	0.2386559022
2232	0.2386540008
2233	0.2386524797
2234	0.2386516648
2235	0.2386495461
2236	0.2386479164
2237	0.2386465582
2238	0.2386447655
2239	0.2386432987
2240	0.2386413974
2241	0.2386399849
2242	0.2386384638
2243	0.2386369699
2244	0.2386356932
2245	0.2386340363
2246	0.2386327325
2247	0.2386316188
2248	0.2386305595
2249	0.2386290927
2250	0.2386282507
2251	0.2386258604
2252	0.2386242578
2253	0.2386225465
2254	0.2386214329
2255	0.2386194772
2256	0.2386177116
2257	0.2386158102
2258	0.2386146422
2259	0.2386136644
2260	0.2386130668
2261	0.2386109753
2262	0.2386096986
2263	0.2386083677
2264	0.2386067379
2265	0.2386051082
2266	0.238603587
2267	0.2386031524
2268	0.2386016857
2269	0.238600735
2270	0.2385987521
2271	0.2385961445
2272	0.238595058
2273	0.2385925862
2274	0.2385911737
2275	0.2385898428
2276	0.2385887563
2277	0.2385869907
2278	0.2385862845
2279	0.238584872
2280	0.2385822373
2281	0.2385808791
2282	0.238579358
2283	0.2385779999
2284	0.2385766689
2285	0.2385746861
2286	0.238573165
2287	0.2385718612
2288	0.2385702586
2289	0.2385688461
2290	0.2385675151
2291	0.2385668632
2292	0.2385650705
2293	0.2385635494
2294	0.2385620826
2295	0.2385612677
2296	0.2385600454
2297	0.2385582255
2298	0.2385563242
2299	0.2385546944
2300	0.2385526572
2301	0.2385502669
2302	0.23854861
2303	0.2385470074
2304	0.2385453776
2305	0.2385438294
2306	0.2385428515
2307	0.2385411946
2308	0.238539592
2309	0.2385372289
2310	0.238536577
2311	0.2385351373
2312	0.2385335348
2313	0.2385323668
2314	0.2385304382
2315	0.2385293789
2316	0.2385272059
2317	0.2385257119
2318	0.2385241908
2319	0.2385230228
2320	0.2385221265
2321	0.2385209042
2322	0.2385193831
2323	0.2385174545
2324	0.2385157976
2325	0.238514358
2326	0.2385128369
2327	0.2385112071
2328	0.2385092514
2329	0.2385065895
2330	0.2385050684
2331	0.2385038732
2332	0.2385023521
2333	0.2385012113
2334	0.2384999618
2335	0.2384980604
2336	0.2384958059
2337	0.2384946923
2338	0.2384935514
2339	0.2384922476
2340	0.238489966
2341	0.2384882819
2342	0.2384871411
2343	0.2384854842
2344	0.2384833655
2345	0.2384823605
2346	0.2384795899
2347	0.2384782317
2348	0.2384766563
2349	0.2384753525
2350	0.2384729894
2351	0.2384722017
2352	0.2384709522
2353	0.2384699472
2354	0.2384691866
2355	0.2384673396
2356	0.2384659271
2357	0.2384635911
2358	0.2384623416
2359	0.2384613366
2360	0.2384599242
2361	0.2384585932
2362	0.2384571807
2363	0.2384556325
2364	0.2384540027
2365	0.2384519927
2366	0.2384503629
2367	0.2384488147
2368	0.2384471849
2369	0.2384464515
2370	0.2384442242
2371	0.2384403128
2372	0.2384384386
2373	0.238436999
2374	0.2384348803
2375	0.2384330604
2376	0.2384314035
2377	0.2384296379
2378	0.238427981
2379	0.2384257536
2380	0.2384249931
2381	0.2384233362
2382	0.2384217879
2383	0.2384202125
2384	0.238417958
2385	0.2384168172
2386	0.23841478
2387	0.2384137206
2388	0.2384120909
2389	0.2384106241
2390	0.2384087227
2391	0.2384077992
2392	0.2384056533
2393	0.2384042952
2394	0.2384023123
2395	0.2384006554
2396	0.2383992701
2397	0.2383975317
2398	0.2383961464
2399	0.2383946525
2400	0.2383933487
2401	0.2383919634
2402	0.2383905509
2403	0.2383887311
2404	0.2383868025
2405	0.2383846295
2406	0.238383217
2407	0.2383817503
2408	0.2383798489
2409	0.2383783278
2410	0.2383770511
2411	0.2383755029
2412	0.2383741719
2413	0.2383714828
2414	0.2383679245
2415	0.2383665121
2416	0.2383646107
2417	0.2383627908
2418	0.2383618673
2419	0.2383604548
2420	0.2383588794
2421	0.2383569508
2422	0.2383555384
2423	0.2383549136
2424	0.2383530394
2425	0.2383524418
2426	0.2383512739
2427	0.2383499429
2428	0.2383489379
2429	0.2383476884
2430	0.2383462759
2431	0.2383450536
2432	0.2383438041
2433	0.2383423917
2434	0.2383388606
2435	0.2383378555
2436	0.2383356554
2437	0.2383339985
2438	0.2383328576
2439	0.2383313094
2440	0.2383294895
2441	0.238328403
2442	0.2383269362
2443	0.2383255509
2444	0.2383240841
2445	0.2383225087
2446	0.2383213407
2447	0.2383202814
2448	0.2383191677
2449	0.2383173478
2450	0.2383156909
2451	0.2383146044
2452	0.2383128116
2453	0.2383108016
2454	0.2383082212
2455	0.2383059667
2456	0.2383042283
2457	0.2383009959
2458	0.2382992032
2459	0.2382973561
2460	0.2382958622
2461	0.2382943411
2462	0.2382925755
2463	0.2382910273
2464	0.2382886369
2465	0.2382871702
2466	0.2382855404
2467	0.2382847255
2468	0.2382836662
2469	0.2382822537
2470	0.2382805425
2471	0.2382790214
2472	0.2382777991
2473	0.2382765768
2474	0.2382753544
2475	0.2382735889
2476	0.2382720678
2477	0.2382699491
2478	0.2382682922
2479	0.2382668254
2480	0.2382661192
2481	0.2382648154
2482	0.2382638647
2483	0.2382620176
2484	0.2382596273
2485	0.238258079
2486	0.2382569111
2487	0.2382545751
2488	0.2382526737
2489	0.2382505279
2490	0.2382491154
2491	0.2382477844
2492	0.2382460732
2493	0.2382443619
2494	0.2382430581
2495	0.2382417815
2496	0.2382404777
2497	0.2382386035
2498	0.2382381146
2499	0.238236186
2500	0.2382340945
2501	0.2382330895
2502	0.2382311066
2503	0.2382290423
2504	0.2382275755
2505	0.2382247234
2506	0.2382233653
2507	0.2382219528
2508	0.2382196168
2509	0.238218313
2510	0.2382166833
2511	0.2382155424
2512	0.2382139942
2513	0.2382122558
2514	0.2382108433
2515	0.2382095938
2516	0.2382078011
2517	0.2382060355
2518	0.2382047046
2519	0.238202939
2520	0.2382016624
2521	0.2382002499
2522	0.238199435
2523	0.2381981856
2524	0.2381964743
2525	0.2381945729
2526	0.2381938939
2527	0.2381928345
2528	0.2381911505
2529	0.2381898466
2530	0.2381882441
2531	0.2381856365
2532	0.2381844413
2533	0.2381823498
2534	0.2381802311
2535	0.2381785742
2536	0.238177868
2537	0.2381770531
2538	0.238175043
2539	0.2381744183
2540	0.2381728157
2541	0.2381718379
2542	0.2381703168
2543	0.2381686598
2544	0.2381671387
2545	0.238165509
2546	0.2381637977
2547	0.2381613531
2548	0.2381600221
2549	0.2381584195
2550	0.2381562737
2551	0.238155649
2552	0.2381540735
2553	0.2381522536
2554	0.2381501621
2555	0.2381498905
2556	0.2381484509
2557	0.2381468211
2558	0.2381447296
2559	0.2381437789
2560	0.2381416059
2561	0.2381402206
2562	0.2381388353
2563	0.2381371784
2564	0.2381359833
2565	0.238134598
2566	0.2381331855
2567	0.2381314471
2568	0.2381294914
2569	0.2381275085
2570	0.2381256615
2571	0.2381237601
2572	0.2381219402
2573	0.2381202561
2574	0.2381191425
2575	0.238118056
2576	0.2381147421
2577	0.2381127049
2578	0.2381109394
2579	0.2381099887
2580	0.2381077342
2581	0.2381065119
2582	0.2381047463
2583	0.2381029536
2584	0.2381012966
2585	0.2380997212
2586	0.2380977383
2587	0.2380965432
2588	0.238094669
2589	0.2380931479
2590	0.2380912193
2591	0.2380897254
2592	0.2380885846
2593	0.2380867375
2594	0.2380852164
2595	0.2380836953
2596	0.2380822557
2597	0.2380809247
2598	0.2380791048
2599	0.2380774751
2600	0.238075791
2601	0.2380745958
2602	0.2380735093
2603	0.2380716623
2604	0.2380684299
2605	0.2380670718
2606	0.2380657137
2607	0.2380639481
2608	0.2380619924
2609	0.2380606886
2610	0.238059249
2611	0.2380574019
2612	0.2380561253
2613	0.2380552561
2614	0.2380535177
2615	0.2380522139
2616	0.2380506928
2617	0.2380498779
2618	0.2380469986
2619	0.2380454775
2620	0.2380440651
2621	0.2380419736
2622	0.2380407513
2623	0.2380389857
2624	0.2380366769
2625	0.2380356447
2626	0.2380342051
2627	0.2380329828
2628	0.2380316518
2629	0.238030348
2630	0.2380295331
2631	0.2380277947
2632	0.2380269255
2633	0.2380251599
2634	0.2380232042
2635	0.2380219548
2636	0.2380202978
2637	0.2380184236
2638	0.2380173643
2639	0.2380163593
2640	0.2380150011
2641	0.2380133985
2642	0.2380122305
2643	0.238010465
2644	0.238009134
2645	0.2380070968
2646	0.2380057115
2647	0.2380041361
2648	0.238002778
2649	0.2380007136
2650	0.2379992468
2651	0.2379977529
2652	0.2379952268
2653	0.2379935699
2654	0.2379920759
2655	0.2379913969
2656	0.2379891967
2657	0.2379885448
2658	0.2379868607
2659	0.2379850136
2660	0.2379837913
2661	0.237982406
2662	0.2379807763
2663	0.2379794453
2664	0.2379785218
2665	0.2379774624
2666	0.237976213
2667	0.2379753166
2668	0.2379739585
2669	0.237972872
2670	0.2379724102
2671	0.2379711064
2672	0.2379687433
2673	0.2379678741
2674	0.2379655381
2675	0.2379638812
2676	0.237961844
2677	0.2379604315
2678	0.2379593178
2679	0.2379574708
2680	0.2379549175
2681	0.2379538038
2682	0.2379518753
2683	0.237950653
2684	0.2379497295
2685	0.23794848
2686	0.2379461983
2687	0.2379448402
2688	0.2379435635
2689	0.2379417165
2690	0.2379403855
2691	0.2379390274
2692	0.2379368816
2693	0.2379354148
2694	0.2379343826
2695	0.2379324541
2696	0.2379311231
2697	0.2379295205
2698	0.2379279451
2699	0.2379260437
2700	0.2379232731
2701	0.2379215347
2702	0.2379199321
2703	0.2379188728
2704	0.2379178134
2705	0.2379165911
2706	0.2379147441
2707	0.2379131143
2708	0.2379123266
2709	0.2379107512
2710	0.2379089856
2711	0.2379067854
2712	0.2379048297
2713	0.2379037975
2714	0.2379019776
2715	0.2379006467
2716	0.2378996145
2717	0.2378980391
2718	0.2378963822
2719	0.2378946981
2720	0.2378942635
2721	0.2378917645
2722	0.2378902706
2723	0.23788951
2724	0.2378873913
2725	0.2378864135
2726	0.2378852455
2727	0.2378833984
2728	0.2378817415
2729	0.2378806279
2730	0.2378788623
2731	0.2378768794
2732	0.2378750867
2733	0.2378733483
2734	0.2378715556
2735	0.2378693825
2736	0.2378674268
2737	0.2378658514
2738	0.2378640858
2739	0.2378631352
2740	0.2378625647
2741	0.2378606634
2742	0.2378582731
2743	0.2378568606
2744	0.2378546061
2745	0.2378528949
2746	0.2378516182
2747	0.2378499341
2748	0.2378486303
2749	0.237846566
2750	0.2378448547
2751	0.2378433065
2752	0.2378418397
2753	0.2378403186
2754	0.2378390419
2755	0.2378375208
2756	0.2378358368
2757	0.2378346144
2758	0.2378330119
2759	0.2378298067
2760	0.2378282584
2761	0.2378270089
2762	0.2378257866
2763	0.2378245915
2764	0.2378223913
2765	0.2378205986
2766	0.2378187787
2767	0.2378165785
2768	0.2378151932
2769	0.2378134548
2770	0.2378116349
2771	0.237809815
2772	0.2378080766
2773	0.2378065827
2774	0.2378045455
2775	0.237803133
2776	0.2378005797
2777	0.2377987055
2778	0.2377965597
2779	0.2377953917
2780	0.2377941965
2781	0.2377933545
2782	0.2377906382
2783	0.237788764
2784	0.2377869441
2785	0.2377848798
2786	0.2377838204
2787	0.2377827339
2788	0.237781403
2789	0.2377792571
2790	0.2377778718
2791	0.2377765137
2792	0.2377754272
2793	0.2377737159
2794	0.2377728739
2795	0.2377722492
2796	0.237769886
2797	0.2377688267
2798	0.23776755
2799	0.2377661104
2800	0.2377644535
2801	0.2377623892
2802	0.2377608409
2803	0.2377595914
2804	0.2377567122
2805	0.2377560331
2806	0.237754675
2807	0.2377532897
2808	0.2377524748
2809	0.2377512525
2810	0.23774984
2811	0.237748156
2812	0.2377466892
2813	0.2377450866
2814	0.2377437828
2815	0.2377426691
2816	0.2377412838
2817	0.2377395726
2818	0.237739138
2819	0.2377378342
2820	0.2377360143
2821	0.2377342216
2822	0.2377327548
2823	0.2377318041
2824	0.2377297397
2825	0.237727947
2826	0.2377263716
2827	0.2377245245
2828	0.2377226775
2829	0.2377205859
2830	0.2377191192
2831	0.2377175981
2832	0.237715914
2833	0.2377141756
2834	0.2377126545
2835	0.2377112963
2836	0.2377105086
2837	0.2377093406
2838	0.2377082813
2839	0.2377066244
2840	0.2377045057
2841	0.237703392
2842	0.2377014906
2843	0.2376998066
2844	0.2376986114
2845	0.2376962211
2846	0.2376951074
2847	0.2376946457
2848	0.2376929616
2849	0.2376913318
2850	0.2376902453
2851	0.2376882625
2852	0.2376873118
2853	0.2376853289
2854	0.2376843511
2855	0.2376822867
2856	0.2376808743
2857	0.2376784296
2858	0.2376776962
2859	0.2376763381
2860	0.2376745725
2861	0.2376723995
2862	0.23767115
2863	0.2376690042
2864	0.2376678091
2865	0.2376661521
2866	0.2376648755
2867	0.2376633272
2868	0.2376620777
2869	0.2376595245
2870	0.2376578947
2871	0.2376565637
2872	0.2376550155
2873	0.2376530326
2874	0.2376516202
2875	0.2376499904
2876	0.2376488767
2877	0.2376467037
2878	0.2376446665
2879	0.2376436615
2880	0.2376428466
2881	0.2376418145
2882	0.2376402934
2883	0.237639397
2884	0.2376373598
2885	0.2376359473
2886	0.2376343719
2887	0.2376327693
2888	0.2376315198
2889	0.2376300802
2890	0.2376289666
2891	0.2376269022
2892	0.2376248379
2893	0.2376239143
2894	0.2376222846
2895	0.2376214154
2896	0.2376200572
2897	0.2376187263
2898	0.2376168521
2899	0.2376155211
2900	0.2376136197
2901	0.2376120443
2902	0.237610333
2903	0.2376088119
2904	0.2376065846
2905	0.2376049005
2906	0.237602809
2907	0.2376018855
2908	0.2376000656
2909	0.2375985988
2910	0.2375969419
2911	0.2375949047
2912	0.2375936281
2913	0.2375925959
2914	0.237591618
2915	0.2375894722
2916	0.2375880054
2917	0.2375864028
2918	0.2375850447
2919	0.2375833063
2920	0.2375821926
2921	0.2375801554
2922	0.2375784985
2923	0.2375770046
2924	0.2375756193
2925	0.237573745
2926	0.237573229
2927	0.2375713276
